Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","203","Tchéquie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","11509.01","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","203","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","67.64","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","203","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","6.82","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","764","Thaïlande","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1782013.6","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","764","Thaïlande","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1038.95","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","764","Thaïlande","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","344043.88","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","764","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","33.17","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","764","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.34","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","626","Timor-Leste","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1167.88","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","626","Timor-Leste","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","10944.53","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","626","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","30.71","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","626","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.1","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","768","Togo","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","43446.83","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","768","Togo","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","15377.81","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","768","Togo","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","133.78","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","768","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","23.7","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","768","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","2.39","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","780","Trinité-et-Tobago","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","63574.03","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","780","Trinité-et-Tobago","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","19947.52","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","780","Trinité-et-Tobago","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","10","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","780","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","207.82","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","780","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","17.81","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","788","Tunisie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","144000","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","788","Tunisie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","192.67","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","788","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","39.93","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","788","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","4.03","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","795","Turkménistan","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","20109.83","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","795","Turkménistan","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","18459.57","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","795","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","20.21","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","795","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","2.04","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","792","Turquie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2138450.72","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","792","Turquie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","44420.43","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","792","Turquie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","522321.82","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","792","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","63.63","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","792","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","6.42","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","804","Ukraine","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1343910","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","804","Ukraine","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","100152.76","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","804","Ukraine","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","433117.18","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","804","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","77.03","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","804","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","7.77","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","858","Uruguay","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","69387","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","858","Uruguay","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3438.81","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","858","Uruguay","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1293.69","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","858","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","67.34","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","858","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","5.77","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","548","Vanuatu","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","690.2","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","548","Vanuatu","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3526.69","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","548","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","45.64","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","548","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","4.6","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","862","Venezuela (République bolivarienne du)","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","455074","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","862","Venezuela (République bolivarienne du)","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","522.05","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","862","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","55.75","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","862","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","5.71","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","704","Viet Nam","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1146317.84","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","704","Viet Nam","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","231847.59","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","704","Viet Nam","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","11189.28","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","704","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","46.75","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","704","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","4.71","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","887","Yémen","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","194546.15","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","887","Yémen","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","139661.62","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","887","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","38.99","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","887","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.99","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","894","Zambie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","51573.24","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","894","Zambie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","20922.34","A","Chiffre officiel"
